0.68	0.63	0.89	0.45	1.13
0.69	0.94	0.51	0.63	1.05
0.52	1.2	1.89	0.77	1.09
1.44	1.1	2.43	1.48	1.86
1.22	0.72	1.26	1.69	1.83
1.15	0.98	0.65	1.55	1.15
1.21	1.21	0.92	1.52	0.87
1.19	0.77	0.45	0.34	0.53
0.63	0.73	1.25	0.27	1.26
1.49	2.61	2.93	0.7	1.59
1.36	1.56	1.09	1.07	1.15
3.9	1.81	23.35	4.54	1.6
3.36	0.94	4.09	7.42	3.47
1.78	3.11	2.92	1	1.54
0.53	0.4	0.52	0.89	0.35
1.9	2.31	2.69	4.25	1.49
0.55	0.92	0.17	0.08	0.28
0.67	0.69	1.11	0.43	0.7
0.33	0.69	0.79	1.03	0.72
2.07	3.15	3.26	5.74	4.71
1.58	1.07	3.79	2.94	1.76
0.6	1.18	0.94	0.38	1.6
0.92	1.09	1.59	0.85	0.61
0.93	1.61	0.92	0.52	0.43
0.41	0.25	0.43	0.18	0.49
0.73	0.69	0.89	0.54	0.79
0.91	1.41	2.1	0.8	1.43
0.78	0.76	0.78	1.23	0.77
0.92	1.2	0.87	0.37	1.18
0.99	0.84	0.47	0.68	1.02
0.86	1.34	0.59	0.44	0.42
0.62	0.33	0.49	0.05	0.19
0.57	0.63	0.47	0.57	0.93
0.93	0.97	1.61	0.55	1.48
0.91	1.12	1.43	0.89	1.1
1.29	0.61	0.7	0.74	0.97
2.02	1.1	5.58	5.11	4.5
1.46	1.89	2.45	1.73	1.62
1.85	0.57	4.61	2.05	1.59
1.57	0.81	1.35	1.77	2.05
2.26	1.23	0.86	0.96	0.5
1.86	1.32	6.54	2.29	2.47
2.31	0.94	2.15	0.72	2.02
1.85	0.76	2.78	1.42	1.59
1	0.86	1.17	0.44	2.08
0.53	0.71	2.08	0.6	1.13
2.02	0.75	3.16	0.96	1.32
2.03	4.47	6.41	9.37	2.3
0.98	0.41	2.54	0.62	1.57
1.04	0.35	1.67	0.99	0.71
0.41	1.68	2.32	0.72	0.75
1.54	1.24	1.28	0.63	0.85
1.25	1.55	0.96	0.65	0.89
1.18	0.57	0.59	0.83	0.89
0.91	1.34	1.62	0.63	1.21
0.73	0.64	0.76	1.25	0.69
1.3	1.32	1.54	1.2	1.14
1.78	1.96	2.46	1.42	1
0.67	0.83	0.85	1.89	1.38
0.66	1.14	3.03	0.88	1.14
1.35	1.21	0.74	0.39	0.73
0.78	0.74	0.82	0.75	0.92
1.76	0.84	3.66	0.72	3.46
1.81	4.07	4.24	0.76	1.57
0.71	0.86	0.63	0.69	0.79
0.81	4.23	4.31	5.45	1.56
0.27	0.65	1.61	0.19	2.16
0.65	0.83	2.56	0.51	1.64
1.04	0.78	0.85	0.61	0.98
0.05	0.27	0.2	0.07	0.19
1.01	2.3	0.99	0.93	0.85
1.04	1.69	0.97	0.88	1.23
1.82	1.86	2.43	1.74	1.39
0.76	1.19	0.69	0.56	0.97
1.64	1.33	2.04	1.54	1.12
1.48	1.55	1.69	0.94	1.59
0.26	0.66	1.73	0.92	0.86
0.63	0.4	0.43	0.27	0.64
0.62	1.28	7.12	3.95	1.23
1.45	1.85	1.83	1.64	1.84
0.94	1.07	0.2	0.22	1.1
1.69	0.82	1.42	0.63	1.28
0.93	2.05	2.29	0.72	1.27
2.72	3.79	2.2	2.3	1.98
1.13	0.56	0.79	0.58	0.89
0.71	1.14	0.76	0.56	0.88
1.23	1	1.01	0.61	1.18
0.92	1.04	1.48	0.74	2.08
0.65	0.89	2.42	1.65	1.14
0.8	1.32	1.33	0.7	0.71
1.55	1.36	0.96	1.15	1.45
0.69	0.54	0.51	1.27	0.98
1.96	2.53	1.84	0.65	0.79
0.53	2.67	6.11	1.36	1.08
1.38	1.98	2.95	1.59	2.77
1.41	1.06	1.91	0.89	1.76
1.41	1.21	2.37	0.86	1.11
1.33	0.69	1.14	2.02	1.64
0.11	0.12	0.45	0.42	0.11
0.14	0.17	1.17	1.07	0.2
1.88	0.47	0.5	1.01	1.12
0.98	0.58	0.7	0.64	0.64
0.67	1.23	1.76	0.85	1.21
2.13	1.79	1.65	1.43	1.12
2.72	1.46	14.32	4.61	3.94
1.02	1.01	1.28	0.72	1.03
1.69	4.16	0.61	0.8	0.59
1.21	1.9	0.94	1.29	1.28
1.4	2.02	5.43	0.72	1.83
0.55	0.5	0.73	0.22	0.74
2.36	2.56	2.24	1.38	1.75
1.96	2.47	4.42	3.63	7.82
0.91	1.63	2.17	3.51	2.74
2.24	0.61	8.72	3.05	4.02
1.93	1.09	4.37	2.66	0.63
2.21	1.04	1.04	2.2	0.98
2.25	1.93	3.95	3.42	1.81
0.35	0.68	0.93	0.61	0.57
4	5.25	3.55	3.1	1.63
1.67	6.14	2.24	1.03	2.99
0.67	0.88	0.43	0.41	1.02
3.22	2.25	2.02	1.35	1.85
0.91	0.39	0.6	0.19	0.38
0.96	0.72	0.62	0.62	0.91
1.37	0.44	5.71	2.62	0.7
0.73	0.5	1.28	0.9	1.38
1.47	1.39	1.75	0.69	2.23
1.2	0.69	0.65	0.74	0.84
0.52	0.36	0.52	0.69	0.4
0.31	0.26	0.22	0.08	0.3
0.82	0.61	0.58	1.82	0.82
0.91	0.37	0.42	0.6	0.7
0.46	0.13	0.16	0.04	0.31
0.76	0.85	0.97	3.23	0.83
0.96	0.84	1.65	0.88	1.15
0.91	1.76	2.01	0.8	0.59
6.72	11.01	48.06	9.48	6.07
1.8	1.99	1.13	0.86	2.11
0.96	1.21	1.75	0.61	1.29
1.03	1.82	0.74	0.62	1.41
1.14	0.76	2.11	1.18	1.42
0.44	0.36	0.67	0.43	0.48
1.45	0.63	1.03	0.59	1.32
0.77	0.39	0.32	0.21	0.96
1.39	0.52	1.6	0.78	1.59
0.4	0.24	0.6	2.19	0.46
1.16	0.61	0.58	0.65	0.88
1.28	1	1.44	1.5	0.72
1.04	0.73	0.34	0.2	0.47
0.7	0.53	0.28	0.78	1.31
1.39	0.84	4.87	1.54	1.38
1.34	0.84	1.11	0.77	1.26
3.63	3.11	7.48	4.14	2.01
0.56	1.05	0.69	0.22	0.64
1.18	0.8	0.5	1.21	0.51
1.46	0.78	1.63	4.41	1.56
1.14	1.22	1.6	1.05	0.94
1.74	2.24	3.74	0.62	1.54
2	1.2	1.06	1.25	1.26
1.3	1.73	1.48	0.74	0.86
2.28	0.84	2.27	2.37	1.22
1.42	1.03	3.74	1.88	0.67
1.84	0.72	0.77	0.73	0.7
1.68	1.79	3.46	1.98	1.21
1.08	0.84	0.5	0.7	0.58
0.94	0.55	0.71	0.74	0.88
4.84	1.74	1.4	0.84	1.48
0.28	0.22	0.29	0.08	0.57
1.44	2.29	6.69	1.85	4.63
2.04	0.41	1	0.66	0.79
1.71	1.15	1.13	0.95	1.64
0.41	0.92	1.12	0.24	1.91
1.91	1.44	1.29	0.7	1.58
1.81	0.79	1.61	1.79	0.86
1.88	1.1	1.26	0.95	1.36
1.89	1.6	2.03	1.56	1.38
0.7	0.59	0.39	0.64	0.4
4.05	2.71	0.84	0.34	0.98
0.61	0.84	0.49	0.63	0.62
2.59	1.71	0.93	0.62	1.3
1.78	1.17	0.81	0.4	0.88
0.85	1.55	1.29	0.48	0.53
1.4	1.71	1.96	2.6	0.9
1.54	1.09	1.12	0.73	0.82
1.45	0.65	0.33	0.58	0.79
1.12	1.08	0.77	0.8	0.85
4.23	1.83	2.32	0.93	2.26
0.79	0.93	1.6	0.65	0.92
0.91	1.13	1.96	0.77	1.47
0.58	1.39	1.31	1.14	0.67
1.78	9.28	3.56	2.59	2.34
1.4	0.99	1.24	0.65	0.64
1.32	1.44	0.78	0.36	0.95
1.6	1.08	0.96	1.35	1.12
1.14	2.82	1.13	0.5	1.65
0.97	0.81	0.98	0.81	0.95
1.91	0.7	2.12	0.85	1.11
1.58	3.76	1.43	0.57	2.22
2.25	2.04	5.04	1.5	1.85
1.17	0.66	0.8	0.85	0.94
3.14	3.57	4.96	4.08	2.05
0.67	0.64	0.52	0.72	0.73
1.57	1.68	1.25	0.42	1.79
2.83	0.93	1.03	1.4	0.96
1.62	2.29	2.05	2.19	1.96
0.78	1	0.71	0.65	0.74
0.38	0.44	0.79	0.3	0.84
0.63	1.13	0.93	1.06	1.33
0.67	0.57	0.4	0.19	0.65
0.97	1.59	1.41	0.62	1.65
0.22	0.57	0.62	0.6	0.78
1.22	0.88	0.39	0.31	1.74
0.77	0.71	0.81	2.13	0.81
0.32	0.54	0.28	0.4	0.54
1.1	0.73	1.74	0.94	1.26
1.6	1.81	1.67	1.99	1.26
1.94	2.13	4.18	2.09	0.78
1.59	0.84	1.23	1.16	1.09
0.59	0.48	2.34	0.2	0.77
3.44	1.21	4.39	1.79	1.28
1.45	2.35	1.3	1.86	1.23
1.02	0.68	0.82	0.44	1.11
0.83	2.55	2.11	0.84	1.49
2.32	0.92	1.2	1.01	1.8
1.49	4.24	1.68	0.59	1.58
1.63	1.87	1.58	1.84	1.52
0.84	1.3	0.83	0.33	1.23
1.38	1.05	0.49	0.67	1.54
1.53	0.97	0.91	0.78	1.41
0.9	1.23	1.07	0.67	0.68
2.59	2.29	1.81	1.09	1.21
0.4	1.31	1.2	0.7	1.12
1.94	3.26	2.24	0.83	1.86
1.41	2.74	3.74	2.18	1.37
0.64	1.35	1.45	0.71	1.08
0.55	0.63	0.42	0.55	0.76
0.75	1.81	1.55	1.38	1.03
0.62	1.11	0.97	0.99	0.92
1.12	1.05	0.82	1.82	0.85
0.89	1.97	1.65	1.29	0.96
1.32	1.52	1.01	2.8	1.22
0.34	0.76	0.36	0.58	0.4
1.19	1.99	0.8	1.22	0.95
0.58	0.94	0.62	1.29	0.99
1.68	1.21	2.18	2.57	1.9
1.35	4.78	2.74	2.16	0.83
1.01	1.33	2.37	1.58	2.64
0.84	3.3	2.81	2.47	1.63
0.1	0.32	0.77	0.2	0.45
1.76	1.06	0.84	0.81	1.19
1.41	7.03	0.93	0.72	1.58
1.14	0.99	0.52	1.06	0.72
0.64	1.49	0.22	0.27	0.51
5.92	1.99	1.94	0.45	2.83
0.71	0.79	0.42	0.49	0.61
1.11	0.48	0.9	1.21	1.29
0.84	0.34	0.81	0.57	1.26
1.06	0.91	2.56	2.89	1.14
2.17	1.4	0.61	0.48	0.97
4.85	8.4	16.89	1.49	3.16
0.94	1.46	1.16	0.55	1.25
1.49	2.48	1.37	0.63	1.67
0.92	2.23	1.71	1.03	1.14
0.58	1.02	0.8	0.39	0.74
0.86	1.46	2.88	1.7	1.03
1.23	1.56	2.18	0.96	1.38
1.53	3.29	6.95	1.71	2.77
2.06	1.22	1.31	0.89	0.99
1.33	2.57	0.91	0.35	0.83
2.49	1.79	0.67	1.03	1.75
0.91	1.18	2.6	2.45	0.98
1.89	1.26	1.68	0.96	1.36
1.15	1.13	0.95	0.64	0.94
2.08	0.94	0.96	0.64	1.6
2.24	1.7	2.11	0.53	1.69
1.5	1.86	1.89	1.16	0.56
2.55	1.67	2.17	0.82	0.86
1.17	1.56	1.95	1.08	1.03
1.19	1.05	1.21	0.56	0.7
0.55	0.34	2.07	0.72	0.58
8.15	9.62	19.67	6.57	4.69
1.36	1.87	1.15	0.67	0.69
5.41	4.89	15.35	8.05	2.72
7.71	13.19	13.24	10.63	4.18
1.16	1.11	1.51	0.91	0.98
1.55	0.33	2.65	4.47	1.22
0.09	0.36	0.16	0.52	0.66
1.84	0.56	0.79	1.97	1.2
2.06	7.79	15.16	1.3	2.38
0.73	1.35	1.12	0.87	1.02
0.6	1.12	0.97	1.13	0.86
1.01	0.79	2.42	0.86	1.14
2.36	2.6	1.23	0.68	0.95
0.45	1.39	0.57	0.47	0.83
2.41	2.77	3.75	3	3.44
0.91	0.6	0.91	1	0.57
0.45	0.36	0.38	0.23	0.69
1.55	2.37	2.39	1.16	1.11
1.13	0.94	0.95	0.39	0.9
0.85	0.77	1.37	0.61	0.69
2.09	2.11	3.82	0.97	3.36
1.88	2.22	2.28	1	0.73
2.4	1.5	1.51	0.72	0.8
1.49	1.78	1.15	0.34	1.11
1.89	1.87	1.6	1.18	1.26
0.58	0.35	1.97	3.02	0.98
0.07	0.27	0.09	0.09	0.38
3.07	5.13	2	1.55	4.52
1.45	2.55	0.98	1.18	0.82
1.94	1.96	1.9	1.26	1.7
0.66	0.78	0.62	1.42	0.47
1.62	1.77	2.6	1.59	1.72
1.06	0.94	1.32	1.19	0.92
1.13	0.73	2.02	0.98	1.12
1.18	1.04	3.09	1.3	1.42
1.61	1.59	1.78	2.47	0.72
2.87	3.46	4.48	2.91	2.19
2.04	1.01	12.86	5.79	1.92
1.24	1.04	1.28	0.83	0.92
1.76	0.86	5.75	5.24	1.71
0.12	0.46	0.53	0.17	0.72
1.46	2.55	3.25	1.2	1.95
1.82	4.35	3.76	2.75	3.97
1.23	2.11	2.01	1.34	1.54
1.99	2.34	1.44	0.8	2.6
1.37	1.66	3.81	1.27	3.01
1.35	1.06	1.89	1.3	1.93
0.74	0.38	0.91	1.86	1.68
1.95	1.63	10.29	1.28	6.3
1.69	2.04	2.79	0.55	5.45
1.35	1.14	0.64	0.74	0.8
1.36	1.81	1.52	0.78	0.74
2.62	1.4	7.2	3.38	2.45
1.39	1.52	0.86	1.05	1.15
2.25	2.39	2.48	1.19	1.33
0.91	1.59	2.46	1.33	1.07
0.63	0.95	0.57	0.77	0.92
2.27	1.29	2.01	0.76	1.26
0.82	1.34	0.53	0.37	1.22
1.06	0.48	0.95	1.02	0.89
1.41	2.06	3.96	1.05	2.47
1.9	1.49	3.36	2.98	3.85
1.81	1.32	1.63	0.72	1.38
2.15	2.97	4.6	1.64	2.15
0.28	0.92	1.57	0.99	1.23
1.21	0.83	0.59	0.36	0.95
0.55	0.89	1.26	0.84	1.09
1.79	1	0.72	0.82	1.29
1.79	3.09	3.17	1.42	2.6
0.9	0.57	0.65	0.77	0.9
1.01	1.17	1.53	1.23	1.81
1.39	2.11	2.87	0.84	0.82
2.39	0.45	2.73	1.59	1.15
0.81	0.6	1.18	1.03	1.96
0.89	1.57	0.88	1	1.04
1.64	1.31	3.69	1.8	1.58
0.57	0.59	0.41	0.41	0.32
1.34	0.8	0.88	0.71	0.94
1.46	2.85	1.79	0.91	3.87
1.63	2.69	1.1	0.63	1.62
0.51	1.38	1.09	0.8	0.81
1.47	1.32	1.86	1.13	2.8
1.16	1.44	0.69	0.85	1.04
2.67	3.94	5.4	4.09	1.66
1.57	1.74	2.18	1.5	1.65
2.14	2.78	0.98	2.3	1.49
0.52	1.03	0.93	0.23	0.68
0.76	1.21	0.64	0.34	0.9
0.91	1.04	2.53	1.57	1.58
1.36	1.02	5.55	2.51	2.24
1.56	5.14	1.44	0.87	2.25
1.76	1.02	1.43	1.45	1.44
0.41	0.69	0.43	0.45	0.48
1.58	0.88	1.6	1.01	0.87
0.69	0.95	0.46	0.69	0.64
1.09	1.36	2.55	1.4	1.03
1.76	0.42	1.48	0.46	0.48
1.84	1.32	1.6	0.78	1.9
1.39	1.17	1.78	0.86	1.6
0.27	0.47	0.76	0.42	0.88
1.29	1.54	2.58	1.57	2.23
1.74	10.69	1.68	0.65	1.92
1.35	1.68	1.48	0.49	3.75
0.72	1.66	1.52	0.9	1.25
0.26	0.72	0.44	0.56	0.8
1.34	2.57	0.53	0.42	0.59
1.17	0.58	1.8	0.61	1.16
2.44	1.53	3.93	1.73	1.47
1.83	2.91	2.46	0.83	2.14
1.2	2.89	1.9	0.54	2.02
0.61	0.89	2.55	1.63	1.13
0.38	1.55	2.5	1.32	1.14
2.1	4.09	1.72	0.73	3.02
0.39	0.52	0.42	0.48	2.29
0.59	0.76	0.74	0.61	0.63
2.71	4.53	5.69	1.18	3.35
0.57	1.03	1.31	1.48	0.89
1.21	1.61	1.09	1.12	1.4
1.71	3.46	0.45	0.51	0.78
0.17	0.26	0.42	0.28	0.49
1.86	1.13	3.17	1.12	2.5
0.25	0.7	0.52	0.25	0.46
0.32	0.37	0.2	0.12	0.29
1.8	1.63	2.68	0.88	1.96
2.42	2.12	1.61	0.64	1.35
2.08	0.96	1.4	2.08	1.56
1.75	1.01	1.48	0.62	0.45
0.61	0.94	1.05	0.4	1.09
0.99	1.32	1.44	0.89	1.23
1.63	2.16	0.94	0.34	2.74
0.81	2.01	0.84	1.19	1.03
1.4	1.15	2.71	1.58	1.38
2.41	3.45	1.96	0.9	1.37
1.93	1.82	0.56	0.49	0.92
0.93	0.98	0.84	1.08	0.64
1.37	2.67	1.97	1.42	1.4
0.04	0.12	0.08	0.05	0.32
0.93	0.76	1.1	1.55	0.96
1.47	0.93	1.31	1.15	1.47
0.44	1.35	0.65	0.46	0.91
1.72	1.85	2.77	1.91	1.72
0.73	0.63	0.41	0.38	0.48
1.54	2.1	0.68	0.81	1.18
0.85	1.04	1.24	0.83	1.2
2.05	1.8	0.58	1.02	1.14
0.95	1.61	0.72	1.15	1.49
0.75	1.82	0.55	1.11	0.69
1.65	1.36	1.17	1.56	1.3
0.95	1.17	2.39	2.72	1.22
0.92	1.11	6.8	4.83	1.73
1.24	1.2	1.57	1.86	0.83
0.35	0.51	0.63	0.89	0.57
1.5	1.83	0.74	1.05	0.69
1.12	1.64	2.86	1.72	1.74
2.31	2.27	4.17	5.13	3.7
1.7	1.49	2.23	0.86	0.79
0.91	1.07	1.38	0.99	0.67
1.23	1.2	1.78	0.94	0.61
0.91	0.85	4.66	1.8	1.4
2.9	1.13	0.92	0.78	1
1.62	5.46	2.39	1.04	2.48
0.81	0.57	1.26	0.54	1.22
0.92	0.75	1.28	0.78	0.99
0.49	0.94	1.19	0.47	0.9
1.81	1.97	1.35	0.8	1.36
1.07	2.47	1.61	1.42	1.19
1.63	1.39	1.38	0.66	0.92
0.64	1.22	1.55	1.15	1.22
2.08	1.54	2.21	1.53	0.33
0.33	0.9	1.29	1.29	1.13
1.5	1.58	1.14	0.63	1.12
1.93	1.29	1.74	1.09	1.81
0.23	0.29	0.23	0.11	0.22
0.67	0.69	0.72	0.5	0.86
2.72	1.35	2.31	2.13	1.65
0.89	0.84	0.9	0.69	0.77
1.63	5.92	3.24	2.44	2.32
1.24	1.24	1.9	0.71	0.71
0.96	1.93	0.5	0.51	0.65
0.46	0.85	0.52	0.13	0.62
2.14	2.26	1	0.55	1.19
1.4	1.28	1.44	0.93	2.05
0.85	0.93	0.87	1.39	0.83
2.1	1.94	0.78	0.94	1.38
0.95	2.09	0.65	1.03	1.53
2.13	2.01	0.94	1.43	1.22
1.1	1.1	1.07	0.76	1.38
0.53	1.3	1.32	0.21	3.16
0.87	0.64	0.66	0.78	0.66
2.36	3.43	3.13	0.89	3.31
1.82	0.81	0.59	0.67	0.81
1.05	0.61	0.57	0.51	1.34
1.25	1.16	1.25	0.79	1.3
0.76	2.29	1	0.31	0.6
1.99	2.6	1.16	1.49	0.81
0.95	1.17	0.97	1.16	1.1
0.94	1.62	1.23	0.97	0.86
0.91	1.6	2.9	2.11	3.82
0.97	2.07	1.25	0.76	0.8
1.46	1.53	7.82	2.65	1.43
1.53	2.1	2.04	1.64	2.02
1.43	0.99	1.23	1.29	1.49
2.42	1.76	1.63	0.65	1.25
2.18	5.89	2.46	1.96	2.49
0.53	0.55	0.6	0.61	0.59
1.1	1.15	0.39	0.2	0.4
1.82	0.8	0.75	0.94	0.7
1.98	3.1	1.71	1.17	0.93
1.09	1.08	0.8	0.41	0.58
2.45	2.63	2.65	1.1	2.12
0.83	1.03	6.63	1.59	2.33
1.56	1.15	1.51	0.97	1.53
3.08	1.7	4.08	1.7	1.88
2.37	2.82	1.66	1.07	1.88
0.66	0.67	1.34	1.15	0.94
0.78	0.46	2.12	0.97	1.3
1.69	1.37	1.21	1.3	1.4
1.97	5.36	1.06	0.36	1.31
0.21	0.46	1.13	0.51	1.15
1.3	1.27	0.59	0.69	1.19
1.67	1.04	0.4	1.04	0.99
1.1	2.5	0.8	0.49	0.91
0.46	0.53	0.66	0.33	0.51
1.71	1.13	1.12	2.34	2.19
0.99	0.86	0.71	0.53	1.48
0.95	1.3	1.1	0.93	0.47
1.14	1.23	2.02	1.53	0.98
1.09	1.25	0.82	1.04	1.18
1.79	1.78	1.35	0.4	0.99
2.48	0.81	1.71	0.46	1.47
1.85	1.18	2.12	1.17	1.28
2.49	2.1	5.58	2.62	4.02
0.81	1.81	2.08	1.93	1
1.08	0.66	0.67	0.73	1.01
0.82	1.35	1.64	0.42	0.93
3.09	3.18	2.33	3.41	1.65
1.07	1.72	0.87	0.56	0.83
1.66	1.75	0.87	0.49	1.15
0.87	1.01	1.03	0.93	1.47
2.24	3.03	1.9	0.76	1.92
2.42	1.09	1.9	0.54	1.86
2.23	1.45	2.13	2.02	1.43
1.78	2.41	3.39	1.35	3.54
1.48	3.45	1.68	1.11	1.15
0.31	0.21	1.36	0.32	0.31
0.83	1.38	0.72	0.54	0.95
1.05	1.42	0.83	0.5	0.98
1.48	0.64	0.59	0.47	1.09
0.92	1.88	1.1	0.63	1.99
0.93	1.39	1.17	0.57	1.16
1.32	1.5	0.97	1.01	1.3
1.8	1.72	1.49	1.24	1.17
0.97	3.53	3.03	2.36	0.59
0.55	0.57	0.26	0.35	0.6
0.64	1	1.71	1.25	1.08
0.91	3.8	1.43	0.56	1.49
0.99	0.95	1.07	0.94	0.93
1.66	1.33	2.86	1.62	1.44
0.65	0.97	1.24	0.77	0.69
0.25	0.33	0.41	0.44	0.35
2.41	1.43	1.49	1.37	1.66
2.23	2.47	0.98	0.91	1.14
0.75	1.21	0.5	0.84	1
1.55	1.32	1.01	1	1.65
0.91	0.71	1.11	0.47	1.28
0.57	1.35	1.27	0.74	0.8
0.85	1.03	1.19	1.04	1.23
2.94	1.27	1.13	0.85	1.21
0.91	1.59	1.75	0.98	1.79
0.22	0.29	0.59	0.3	0.33
1.97	0.56	1.48	0.65	0.75
0.91	2.72	4.67	0.93	3.01
0.91	1.05	0.91	0.67	0.79
0.91	1.41	1.33	0.84	1.28
2.1	1.42	0.37	0.45	0.75
1.34	1.26	0.51	0.42	0.62
0.47	1.05	1.53	0.36	2.3
0.91	0.66	0.42	0.79	0.72
0.44	0.6	0.48	0.4	0.54
2.64	2.84	1.87	1.86	1.17
1.23	1.08	0.79	0.41	0.53
1.91	1.13	4.05	2.16	1.29
0.89	0.46	1.39	1.6	0.99
0.91	0.65	1.29	1.1	0.77
0.79	1.24	1.96	0.77	1.17
0.62	1.19	3.78	2.64	0.54
2.3	3.07	1.15	0.52	1.44
2.16	2.37	1.07	0.62	2.15
1.06	4.54	6.25	2.62	3.92
0.81	0.67	0.8	0.73	0.59
0.72	1.46	1.22	1.9	1.42
0.67	0.9	1.44	0.97	1.05
0.92	2.13	1.33	0.84	0.87
0.91	1.2	0.84	0.37	2.56
1.7	2.48	2.14	1.03	1.24
1.64	1.55	1.15	0.86	1.13
0.83	0.31	1.29	1.12	0.56
0.51	1.18	1.06	0.76	0.87
0.91	1.13	1.75	1.08	0.7
1.61	2.16	0.88	0.96	1
1.27	1.18	0.69	0.9	1.05
0.91	1.73	5.76	1.65	1.7
0.75	1.86	0.67	1.54	0.92
1.4	2.61	1.12	1.44	1.11
0.93	1.17	0.59	0.67	1.4
3.51	10.29	1.6	1.99	1.56
1.27	1.98	0.76	0.98	0.9
1.6	0.82	0.79	1	1.1
0.98	0.98	0.52	0.46	0.76
2.23	1.36	3.91	1.51	2.7
0.89	2.75	1.24	0.84	0.54
1.25	0.99	0.57	0.95	0.75
2.77	0.94	2.59	7.19	1.29
0.85	0.48	1.3	0.67	1.19
2.43	0.53	4.32	1.16	1.44
1.59	1.63	2.31	3.79	1.61
1.73	0.93	0.89	0.72	1.08
0.75	1.46	1.24	0.55	1.58
0.89	0.55	0.6	0.53	0.54
0.51	1.04	0.86	0.83	0.73
1.51	2.38	1.77	1.72	0.97
1.65	1.98	1.26	0.76	1.14
2	2.83	3.08	0.2	2.36
0.94	1.59	1.59	0.67	0.65
2.02	1.67	3.61	1.71	2.17
1.33	3.13	14.12	5.38	3.05
1.56	0.92	1.16	1.09	1.48
2.08	1.54	0.94	0.49	2.06
1.14	1.06	1.03	0.88	0.77
0.3	0.35	0.26	0.14	0.36
1.49	3.37	2.6	1.9	1.55
1.06	1.77	1.84	0.9	0.91
5.57	2.95	2.55	2.35	1.85
1.18	1.63	1.25	0.44	0.74
1.57	1.12	1.9	1.44	0.68
1.2	1.18	0.5	0.96	0.67
1.68	1.25	1.01	0.63	0.89
0.32	0.2	0.05	0.11	0.33
1.2	0.65	1.26	2.8	1.06
1.68	3.06	2.89	4.94	3.05
1.24	1.74	1.24	1	0.83
1.27	1.45	0.79	1.66	1.29
0.97	1.38	0.6	0.87	0.79
0.91	1.04	5.51	1.16	3.99
1.13	1.49	0.72	0.5	0.71
2.44	2.24	0.74	0.46	1.27
0.22	0.37	0.36	0.19	0.5
1.16	2.6	1.28	0.81	1.65
1.11	0.7	0.76	0.35	0.65
1.52	1.18	2.51	0.63	1.19
0.91	1.15	0.59	0.9	0.69
0.89	0.4	0.33	1.17	0.78
2.26	1.98	5.95	1.58	2.77
1.26	1.67	1.28	2.09	0.87
0.32	0.48	0.49	0.23	0.51
0.75	1.4	1.41	1.37	0.75
2.81	1.95	6.22	2.07	4.67
1.98	1.77	0.82	0.24	0.91
1.14	1.9	2.08	0.72	1.13
1.6	1.45	1.22	0.69	1.16
1.58	0.66	2.59	0.88	3.37
1.62	0.83	0.5	0.7	0.68
1.51	2.04	0.55	0.24	0.6
1.82	3.14	4.67	1.82	1.45
1.57	0.94	1.66	1.63	1.06
1.98	2.45	1.95	1.34	1.49
1.3	2.13	1.19	1.72	1.06
0.81	1.29	1.89	1.3	1.09
1.15	1.46	2.07	1	1.44
1.2	1.11	0.4	0.67	1.12
2.38	1.58	0.82	1.16	1.42
0.51	0.75	0.63	0.33	0.64
0.69	0.35	1.04	1.15	1.5
1.01	0.94	1.02	0.6	0.89
1	1.99	2.14	1.28	1.02
1.16	0.94	1.86	1.26	1.21
1.68	1.67	5.96	3.03	2.69
2.17	1.69	2.29	1.79	1.32
1.24	1.06	1.14	0.47	1.13
1.68	0.78	0.46	0.25	0.63
1.27	0.93	1.43	1.26	0.97
1.99	1.21	0.97	0.52	1.37
0.91	1.78	1.31	0.74	1.27
1.81	3.72	2.29	0.78	1.32
0.91	1.04	2.41	3.05	1.79
1.01	0.88	0.92	0.52	0.99
0.87	0.87	0.62	0.53	1
1	1.05	0.97	1.2	0.96
1.66	1.27	1.59	0.66	1.13
2.45	1.47	1.89	1.61	0.89
1.84	0.94	1.05	1.05	0.94
1.39	0.83	1.19	0.9	1.21
0.91	0.73	1.69	2.73	0.65
1.48	0.98	0.67	0.14	0.9
0.91	0.98	1.44	2.15	1.13
1.7	1.47	1.06	0.75	0.76
0.81	2.65	1.83	1.02	0.9
0.91	0.31	2.4	1.36	1.32
0.9	1.11	5.35	4.18	4.69
1.31	1.06	1.53	2.48	1.28
0.8	0.96	0.59	0.62	0.98
0.81	1	0.83	1	1.11
1.82	2.37	1.6	1.73	1.03
0.91	0.52	1.49	0.29	1.09
1.28	1.55	1.57	1.78	1.97
1.24	0.96	0.48	0.48	0.85
2.34	3.29	3.32	1.22	3.04
1.09	1.12	0.95	1.28	0.97
1.74	2.65	3.01	1.84	1.85
1.44	0.44	4.31	0.47	0.88
1.59	3.5	1.3	1.57	1.8
2.12	1.51	1.11	0.83	1.83
1.76	0.81	0.65	0.55	1.04
2.08	0.58	0.37	0.26	1.02
0.91	4.93	2.92	0.6	2.68
1.24	0.83	0.52	0.94	0.97
0.75	0.77	0.61	0.29	1.06
2.17	1.12	0.95	1.48	0.93
1.09	1.07	0.7	1.2	1.46
0.3	0.84	1.13	0.68	0.93
1.23	0.8	1.58	2.22	1.94
1.93	0.42	1.86	3.14	1.64
1.47	0.71	2.39	1.37	1.35
